id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
2009,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,ADIDAS Mens Classic White Polo T-shirt
19958,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,United Colors of Benetton Men Solid Red Sweater
2835,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Mr.Mischief Dark Grey T-shirt
28623,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Media Polo Black T-shirt
33059,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Blue & Red Check Shirt
11309,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Blue Floyd Jeans
10821,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Parma Reversible Blue Shirts
9627,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Indigo Nation Men Plain Shirt Orange Shirts
17238,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black  Polo Tshirt
9415,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,John Miller Men Navy Blue Shimmer Shirt
29705,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
3913,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Urban Yoga Men's Hush White T-shirt
1678,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Reebok Men Play Hard Cotton Green T-shirt
9071,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men Solid White Shirts
22789,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Manchester United Men Red Tshirt
1812,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Sports,Solognac Men Green T-shirt
10479,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Flying Machine Men FS Red Shirts
18614,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Puma Men Team SS Bluenights Navy Tshirts
9243,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
3779,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Status Quo Men's Black Polo T-shirt
8391,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Navy Blue Polo Tshirts
5213,Men,Apparel,Topwear,Tshirts,Black,Spring,2013.0,Casual,Aerosmith Men's Crew Black T-shirt
14644,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Probase Men Classic Black Shirts
52051,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Myntra Men Navy Blue T-shirt
44908,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men White and Red Striped Polo neck T-shirt
33066,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Red Check Shirt
11336,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans
26786,Men,Apparel,Topwear,Shirts,Black,Fall,2012.0,Formal,Arrow Men Black Striped Shirt
2036,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010.0,Casual,ADIDAS Mens Light Yellow T-shirt
13461,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Check Black Shirts
19967,Men,Apparel,Topwear,Sweaters,Maroon,Fall,2011.0,Casual,United Colors of Benetton Men Maroon Sweaters
22326,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,John Players Men Blue Striped Polo T-Shirt
6496,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's Mesh Black T-shirt
34243,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Proline Men Purple T-shirt with Printed Detail
54194,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Grey Chinos
2204,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,ADIDAS Men Black Polo T-shirt
16321,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Peter England Men Printed Purple TShirt
5021,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Levis Kids Boy's Calcio Grey Red Kidswear
11104,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Indigo Nation Men Stripes Black Shirts
13237,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts
34415,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Soul Rebel Blue T-shirt
22570,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Check Shirt
14012,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Nike Men Printed Red Tshirts
5445,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Nike Men's Training White T-shirt
8954,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Indigo Nation Men PV stretch Brown Trousers
12311,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Blue Shirt
26124,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men Check White Shirt
22584,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Sports,Nike Men Solid Grey Shorts
15134,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Arrow Sport Men Solid Brown Trousers
15908,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Black Coffee Men Stripes White Shirt
10446,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Flying Machine Men Red Polo Tshirts
36184,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Reid & Taylor Men Grey Blue Polo T-shirt
4751,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Sports,ADIDAS Men's Navy Blue Polo T-shirt
40104,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue T-shirt
48369,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,French Connection Men Blue & Black Check Shirt
26316,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2013.0,Sports,Proline Men Navy Track Pants
6006,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men White Red Checked Slim Fit Shirt
3110,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Probase Men's Western Highway Black T-shirt
17809,Men,Apparel,Topwear,Tshirts,Multi,Fall,2011.0,Casual,Chhota Bheem Kids Boy Chhota Bheem and Krishna Multi Tshirt
13495,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Chimp Men Shit Happens Yellow Tshirts
19993,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors Of Benetton Men Black T-shirt
23200,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt
9618,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirts
51412,Men,Apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,Myntra Men Lavender Striped Shirt
7782,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Urban Yoga Men's Abhayas Black Track Pant
23032,Men,Apparel,Topwear,Shirts,Cream,Fall,2012.0,Formal,Arrow Men Cream Striped Shirt
10022,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Blue Polo Tshirts
5489,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men's Grumpy Purple T-shirt
9244,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
18613,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Sports,Puma Men Team SS Chive-Olive Tshirts
12329,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Check Navy Blue Shirts
8396,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men Sf Frnt Str R Fs Po White T-Shirts
16789,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Regent Polo Men Check Black Shirt
3128,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Inkfruit Men's Indiano Dark Grey T-shirt
19197,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Grey Striped Shirt
3914,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Urban Yoga Men's Mind Body Soul Black T-shirt
29702,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men White Shirt
14688,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Basics Men Beige Trousers
10826,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men White Polo Tshirts
58795,Men,Apparel,Topwear,Shirts,Red,Fall,2012.0,Smart Casual,Highlander Men Red Striped Shirt
33298,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Arrow Sport Men White Striped Shirt
9620,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Checks Purple Shirts
16917,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
19163,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Solid Red TShirt
13459,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts
52069,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Purple Printed T-shirt
44930,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans
5825,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Men's Heroes Graphic Blue T-shirt
16319,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Peter England Men Printed Purple TShirt
27208,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Doodle Kids Boy  Beige Shorts
9082,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Torment Pant Navy Blue Trackpant
8150,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Highlander Men Grey Checked Hadrian Slim Fit Shirt
7924,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Proline Men Purple T-shirt
3325,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,KXIP Mens Take Down Jersey
18248,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Manchester United Men Printed Black Tshirt
7785,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,2011.0,Casual,Proline Men Charcoal Grey Polo T-shirt
51415,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Myntra Men Light Pink Shirt
17200,Men,Apparel,Topwear,Sweaters,Red,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Tibetian Red Sweater
23035,Men,Apparel,Topwear,Shirts,Lavender,Fall,2011.0,Formal,Arrow Men Lavender Striped Shirt
10819,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men City Work Black Shirts
15557,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Spykar Men Stripes Blue Sweaters
24022,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men Printed White T-shirt
30610,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Black Shorts
19994,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black TShirt
18846,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men Graphic Print Yellow Chrome Tshirt
23207,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Blue Check Shirt
4756,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's Force Polo White T-shirt
40103,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue T-shirt
26311,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,2012.0,Sports,Proline Charcoal Grey Shorts
6001,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Highlander Men Grey Red Checked Slim Fit Shirt
9875,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Price catch Purple Shirts
12918,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Spykar Men Stripe Black T-Shirts
26123,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Striped Black Shirt
12316,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Check White Shirts
23451,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Deni Yo Men Black Washed Slim Fit Jeans
22583,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Nike Men Purple T-shirt
10441,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Flying Machine Men FS Purple Shirts
5670,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men Page Green T-shirt
37899,Men,Apparel,Topwear,Tshirts,Blue,Summer,2013.0,Casual,Proline Men Blue Polo T-shirt
31352,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Jeans
9881,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Club Poplin Black Shirts
7127,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Urban Yoga Men's Orange T-shirt
13230,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts
34412,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Printed T-shirt
22577,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Highlander Men Red Check Shirt
20220,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Wrangler Men Rib Navy Sweater
14015,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Solid Off-White Polo Jerseys
8739,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Green Shirts
2203,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Adidas Men Blue Polo T-shirt
16326,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Peter England Men Stripes Pink Shirt
39769,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Peter England Men Green Casual Shirt
11103,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Indigo Nation Men Stripes Blue Shirts
14643,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Classic White White Shirts
52056,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Purple T-shirt
33061,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Red Check Shirt
11331,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans
16928,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Spykar Men Solid Black Sweater
13466,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Blue Tshirts
27653,Men,Apparel,Topwear,Tshirts,White,Spring,2013.0,Casual,Music Men Printed White T-shirt
2031,Men,Apparel,Topwear,Jackets,Black,Fall,2010.0,Sports,ADIDAS Men Collared Track Jacket
7543,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's Purple Polo T-shirt
19960,Men,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,United Colors of Benetton Men Solid Green Sweater
34244,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Proline Men Yellow T-shirt with Printed Detail
29769,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Wrangler Men American Flag Red Shirt
22381,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men Blue Striped White Shirt
26721,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Fine Striped Black T-shirt
42264,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
30644,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Sports,Nike Men Jumbo Jumpman Polo Navy Blue T-shirt
2091,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2010.0,Sports,ADIDAS Mens ESS 3S Polo T-shirt
9479,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,John Miller Men Green white check Purple Shirts
1614,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Reebok T-shirt White Polo Tshirt
11391,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black Polo T-shirt
4366,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Pink Floyd Men's The Wall Black T-shirt
4968,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Gini and Jony Boy's Kaffle Yellow Infant Kidswear
5086,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Wrangler Men's Bullrider Striper Polo Black T-shirt
6603,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Spykar Men's White Purple Green Stripe T-shirt
17254,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Printed Tibetian Red Tshirt
28489,Men,Apparel,Topwear,Kurtas,Olive,Summer,2012.0,Ethnic,Urban Yoga Men Solid Olive Kurtas
8799,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men's Scul Red White Shirts
12726,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Timberland Men Solid Green  Plo T-Shirts
53772,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue T-shirt
3715,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Lee Men's Maroon Polo T-shirt
6055,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Men's Polo Neck With Tipping Collar Blue T-shirt
12170,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men Solid White Slim Fit Shirt
3527,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's I'm Smiling Because Black T-shirt
14287,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Belmonte Men Formal Shirt White Shirts
11533,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Blue Tshirt
15193,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Arrow Sport Men Stripes Navy Blue Polo Tshirts
14041,Men,Apparel,Topwear,Shirts,Brown,Winter,2016.0,Casual,Flying Machine Men Check Brown Shirts
53786,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Puma Men Navy Blue T-shirt
6293,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Classic Polo Men's Swiss Purple T-shirt
7341,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Tantra Men Brown T-shirt
28825,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Denizen Men Navy Blue Jeans
7173,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Scul Black White Shirt
16524,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt
2401,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Puma White Men's T-shirt
12184,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Basics Men Red Slim Fit Checked Shirt
11701,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Lee Men Check White Shirts
25534,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Wrangler Men American Flag Red Shirt
7517,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,Nike Men's As Icon Yellow T-shirt
22375,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men White Striped Blue Shirt
2859,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men's Mr.Cool Wine T-shirt
34210,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2012.0,Casual,Proline Men Maroon Pique Polo T-shirt
19108,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts
13432,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts
27607,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2012.0,Casual,Scullers Men Cream Trousers
4392,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Free Authority Men's Owls With Glasses Blue T-shirt
46402,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & Orange T-shirt
31550,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Classic Polo Men White T-shirt
2257,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Men White & Black Polo T-shirt
3518,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's I Have Multiple Personalities Navy Blue T-shirt
19795,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Grey T-shirt
26148,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,John Miller Men Brown Trousers
15964,Men,Apparel,Topwear,Jackets,Khaki,Fall,2011.0,Casual,Turtle Solid Men Khaki Jacket
54930,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Do u speak green Men Blue T-shirt
9674,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,ADIDAS Men Pre FM trg Black Shorts
38624,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Polo Blue & Black Striped T-shirt
5885,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's Ducati Graphic Black T-shirt
4957,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Gini and Jony Boy's King White Red Blue Kidswear
10872,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Men Dirtcross Blue T-Shirts
24049,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Locomotive Men Printed Maroon T-shirt
4359,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Free Authority Men's Melting Records Black T-shirt
28684,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,Proline Men Cream-Coloured Sleeveless T-shirt with Printed Detail
8594,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Navy Blue Polo T-Shirts
9680,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Tshirts
33238,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Formal,Arrow Men Green Striped Shirt
11168,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Formal,John Miller Men Solid Brown Shirts
10886,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Wrangler Men Cream Mark Your Territory T-shirt
7528,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,Nike Men's FCB Auth Grap Light Green T-shirt
2866,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Inkfruit Men's Three Side Cricket T-shirt
38086,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Allen Solly Men White Shirt
13855,Men,Apparel,Bottomwear,Trousers,Blue,Fall,2011.0,Formal,Indigo Nation Men Solid Blue Trousers
19553,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Solid White TShirt
31339,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans
15990,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Turtle Solid Men Black Shirt
21399,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Locomotive Men Printed Grey T-shirt
58351,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Locomotive Men Blue T-shirt
5849,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Puma Men's Summer Graphic White Black T-shirt
41620,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Shirt
56697,Men,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Fabindia Men Black Kurta
46405,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,ADIDAS Men Orange Printed T-shirt
16375,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Peter England Men Stripes Navy Blue Trouser
22372,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Mark Taylor Men White Striped Red Shirt
34217,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2013.0,Casual,Proline Navy Blue Polo T-shirt
8558,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Basics Men Black T-shirt
13435,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Blue Tshirts
2062,Men,Apparel,Topwear,Tshirts,Grey,Winter,2010.0,Casual,Lee Mens  T-shirt
24085,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,Manchester United Men White Sweatshirt
8900,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Bling Blue Shirts
7174,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Green & Purple Checked Shirt
54796,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans
13051,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Check Blue Shirts
31301,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
12183,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt
7948,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Puma Men's Chevron Wording Blue T-shirt
25533,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Men American Flag Blue Shirt
11706,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Lee Men Check Yellow Shirts
15194,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Arrow Sport Men Printed Black Tshirt
