id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
53744,Women,Apparel,Bottomwear,Capris,Grey,Summer,2012,Casual,ADIDAS Women Grey Capris
38847,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,Latin Quarters Women White & Blue Printed Dress
21156,Women,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,s.Oliver Women White Striped Shirt
12146,Women,Apparel,Topwear,Kurtis,Pink,Fall,2011,Ethnic,Aurelia Women Solid Pink Kurtis
3949,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Jealous 21 Women White Flower Top Purple Stripes Top
54939,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Do u speak green Women Pink T-shirt
2295,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Women Cruiser Pink T-shirt
4162,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Inkfruit Women's To do List Sea Green T-shirt
24888,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,United Colors of Benetton Women Yellow Polo T-shirt
26989,Women,Apparel,Bottomwear,Jeggings,Black,Summer,2012,Casual,Jealous 21 Women Black Jeggings
54595,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Sushilas Women Multi Coloured Kurta
2605,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Women's Icon White T-shirt
43522,Women,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012,Formal,French Connection Women Navy Trouser
20242,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Wrangler Women Native Lady Pink T-shirt
57122,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White Tops
40195,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Mumbai Slang Women White Printed Top
59884,Women,Apparel,Topwear,Tops,Pink,Fall,2012,Casual,Femella Women Pink Tube Top
46262,Women,Apparel,Topwear,Tops,Beige,Summer,2012,Casual,109F Women Beige Embroidered Top
7145,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Scullers For Her Women Light Work Navy Blue Shirts
38612,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Nike Women White & Red Striped T-shirt
59625,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Orange & Purple Wedding Collection sari
51448,Women,Apparel,Dress,Dresses,Gold,Summer,2012,Casual,Tonga Women Gold Dress
3976,Women,Apparel,Topwear,Tops,Cream,Summer,2011,Casual,Jealous 21 Women Cream Tunic With Mirror Print Top
9828,Women,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Little Miss Women Printed Green T-shirt
19591,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011,Casual,United Colors of Benetton Women Solid Navy Blue Top
6860,Women,Apparel,Bottomwear,Skirts,Black,Summer,2011,Casual,Forever New Women's Short Black Skirt
21169,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,s.Oliver Women Blue Printed Top
56807,Women,Apparel,Topwear,Tunics,Multi,Summer,2012,Casual,Aneri Women Multi Coloured Tunic
26942,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Jealous 21 Women Green Printed T-shirt
27890,Women,Apparel,Topwear,Shirts,Charcoal,Summer,2012,Formal,Scullers For Her Charcoal Shirt
30827,Women,Apparel,Bottomwear,Churidar,Orange,Summer,2012,Ethnic,Fabindia Women Orange Churidar
48101,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,French Connection Women Grey Top
50338,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012,Ethnic,Aurelia Women Blue Kurti
6894,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Forever New Women Floral Multiprint White Top
39162,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aneri Women Blue Printed Kurta
40398,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Tonga Women Green Printed Top
27864,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Scullers For Her Women Printed Black Top
39734,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,Arrow Woman Pink & Yellow Check Shirt
58703,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,ALayna Women Printed Red Kurta
28474,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Urban Yoga Women Pink Top
8764,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,s.Oliver Women's Blue Tops
19333,Women,Apparel,Topwear,Jackets,Navy Blue,Fall,2011,Casual,United Colors of Benetton Women Solid Navy Blue Jacket
28646,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Sports,Nike Women Bleach Grey T-shirt
16149,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Tokyo Talkies Women Printed White T-shirt
19101,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Mother Earth Women Solid Sea Blue Kurta
27023,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Light Blue Jeans
34434,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Women Love Only Blue T-shirt
46014,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Fabindia Women Orange Kurta
20206,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Wrangler Women Ann Black Sweatshirt
11541,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011,Ethnic,W Women Printed Blue Kurtas
10493,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Flying Machine Women VN White Tshirts
4784,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Sports,ADIDAS Women's V Neck With Crystal Purple T-shirt
39119,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2012,Casual,Aneri Women Blue Leggings
57166,Women,Apparel,Topwear,Tops,Lavender,Summer,2012,Casual,Elle Women Lavender Top
42686,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Alma Women White Printed Kurta
50343,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Aurelia Women Pink Printed Kurta
22763,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011,Ethnic,BIBA Women Printed Red Kurta
21582,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011,Casual,United Colors of Benetton Women Washed Blue Jeans
33047,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Mother Earth Women Printed Brown Kurta
11317,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,United Colors of Benetton Women Washed Black Jeans
43330,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,United Colors of Benetton Women Yellow Top
16132,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Tokyo Talkies Women Printed White T-shirt
34262,Women,Apparel,Topwear,Dupatta,Green,Summer,2012,Ethnic,Fabindia Women Green Chanderi Dupatta
18894,Women,Apparel,Dress,Dresses,Black,Fall,2011,Casual,Arrow Woman Lida Black Dress
27447,Women,Apparel,Topwear,Tshirts,Purple,Winter,2015,Casual,Jockey Women  Round Neck Purple T-Shirt
54989,Women,Apparel,Topwear,Shirts,Pink,Fall,2012,Casual,Femella Women Pink Shirt
6685,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,UCB Women's Photo Prints Light Green T-shirt
5000,Women,Apparel,Topwear,Tops,Green,Summer,2011,Casual,Gini and Jony Girl's Gloria Green Kidswear
53390,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Aurelia Women Beige Kurta
11125,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Sports,Urban Yoga Women Solid Black Track Pants
52084,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Myntra Women Pink T-shirt
42216,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual,Sepia Women Black Dress
30636,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Sports,Nike Women Printed Tempo Blue Shorts
51601,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Wrangler Women Black Molly Jeans
34296,Women,Apparel,Topwear,Dupatta,Brown,Summer,2012,Ethnic,Fabindia Women Brown Tussar Dupatta
23221,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,Aneri Women Maroon Embroidery Kurta
12754,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Ep Jeans Blue Jeans
51433,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,Myntra Women Pink Checked Casual Shirt
24236,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,La-Emotio Women Purple Kurta
10003,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Women As Nike Eleme White T-Shirt
26939,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Jealous 21 Women Printed Pink T-shirt
4770,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Sports,ADIDAS Women Ess Mf3s Black White Capri
21112,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,s.Oliver Women White Top
57192,Women,Apparel,Topwear,Tunics,Blue,Summer,2012,Casual,Elle Women Pale Blue Tunic
10655,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Doodle Girl Denim skirt with belt Blue Skirts
54717,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012,Ethnic,Shree Women Blue Printed Kurta
42672,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Alma Women Red Printed Kurta
12102,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,W Women Printed Purple Kurtas
36738,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Spykar Women Cult White T-shirt
5803,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,ADIDAS Women's Street Blue T-shirt
32398,Women,Apparel,Topwear,Tops,Cream,Summer,2012,Casual,Arrow Woman Printed Cream & Brown Top
35981,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Flying Machine Women Pop White T-shirt
49635,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2010,Casual,Mineral Women Pink Skirt
25921,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Femella Women Lime Green T-shirt
41800,Women,Apparel,Topwear,Tops,Beige,Summer,2012,Casual,Remanika Women Beige Top
57965,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,Prafful Multi Coloured Sari
39126,Women,Apparel,Bottomwear,Leggings,Yellow,Fall,2012,Casual,Aneri Women Yellow Leggings
57159,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012,Casual,Elle Women Coral Essentials T-shirt
20239,Women,Apparel,Topwear,Tshirts,Maroon,Fall,2011,Casual,Wrangler Women Printed Maroon T-shirt
57991,Women,Apparel,Dress,Dresses,Blue,Fall,2012,Casual,Latin Quarters Women Blue Dress
23448,Women,Apparel,Topwear,Tunics,Multi,Fall,2011,Casual,Satya Paul Women Multi Coloured Printed Tunic
30863,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Women Blue Mangalgiri Kurta
26906,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Jealous 21 Women  Pink Top
59661,Women,Apparel,Saree,Sarees,Blue,Fall,2012,Ethnic,FNF Purple Printed Evening Wear Sari
4925,Women,Apparel,Topwear,Tops,Green,Summer,2011,Casual,Gini and Jony Girl's Valencia Green Blue Kidswear
48521,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black  Printed Top
42229,Women,Apparel,Topwear,Tunics,Green,Summer,2012,Casual,Sepia Women Green Tunic
3932,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Jealous 21 Women's White Black T-shirt
52887,Women,Apparel,Saree,Sarees,Blue,Summer,2012,Ethnic,FNF Blue Printed Sari
21115,Women,Apparel,Topwear,Tops,Lavender,Fall,2011,Casual,s.Oliver Women Solid Lavender Top
4777,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,ADIDAS Women's Flora Blue T-shirt
21929,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Printed Blue Kurta
57195,Women,Apparel,Topwear,Tunics,Olive,Summer,2012,Casual,Elle Women Olive Green Tunic
10652,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011,Casual,Doodle Girl Denim skirt with belt Blue Skirts
54710,Women,Apparel,Topwear,Kurtas,Orange,Fall,2012,Ethnic,Shree Women Orange Printed Kurta
12105,Women,Apparel,Topwear,Kurtis,White,Fall,2011,Ethnic,W Women Printed White Kurtis
42675,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Alma Women Black Kurta
8388,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Sports,ADIDAS Women Wo Basic Black Track Pants
6212,Women,Apparel,Topwear,Tops,Brown,Summer,2011,Casual,UCB Women Photo Print Lavender Top
54146,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Femella Women Black Top
18269,Women,Apparel,Topwear,Tunics,Black,Fall,2011,Casual,Aneri Women Monalisa Black Tunic
48519,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,French Connection Women Blue Top
51434,Women,Apparel,Topwear,Shirts,Turquoise Blue,Summer,2012,Casual,Myntra Women Turquoise Blue Check Shirt
59659,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Purple Evening Wear Sari
52083,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Myntra Women White T-shirt
42211,Women,Apparel,Topwear,Tunics,Lavender,Summer,2012,Casual,Sepia Women Lavender Tunic
51606,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,Kraus Jeans Women Blue Jeans
23226,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Aneri Women Komal Brown Kurta
34291,Women,Apparel,Topwear,Dupatta,Green,Summer,2012,Ethnic,Fabindia Women Green Chanderi Dupatta
27440,Women,Apparel,Topwear,Tops,Purple,Fall,2015,Casual,Jockey Women Purple Racerback Tank Top
53397,Women,Apparel,Topwear,Kurtas,White,Fall,2012,Ethnic,Alma Women White & Mustard Printed Kurta
5007,Women,Apparel,Dress,Dresses,Purple,Summer,2011,Casual,Gini and Jony Girl's Sandra Purple Kidswear
21585,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans
25919,Women,Apparel,Topwear,Tshirts,Magenta,Summer,2012,Casual,Femella Women Magenta T-shirt
33040,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Mother Earth Women Green Kurta
16135,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Tokyo Talkies Women Printed White Top
18893,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Arrow Woman Eleana Purple Top
34265,Women,Apparel,Topwear,Dupatta,Cream,Summer,2012,Ethnic,Fabindia Women Cream Chanderi Dupatta
4783,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,ADIDAS Women's V Neck With Crystal White T-shirt
20033,Women,Apparel,Topwear,Shirts,Lavender,Summer,2011,Casual,United Colors of Benetton Women Solid Lavender Shirt
25541,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Wrangler Women Striper Tank Blue Top
57161,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Elle Women Pink Essentials Top
42681,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Alma Women Blue Kurta
50344,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Aurelia Women Black Printed Kurta
22764,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Solid Blue Kurta
27024,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans
34433,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Women Dont Think Blue T-shirt
46013,Women,Apparel,Saree,Sarees,Red,Summer,2012,Ethnic,Fabindia Red Self-Striped Saree
11546,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011,Ethnic,W Women Printed Grey Kurtas
10494,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Flying Machine Women Blue Polo Tshirts
3935,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Jealous 21 Women's Yellow Miss T-shirt
23219,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,Aneri Women Shalini Cream Kurta
40579,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012,Ethnic,W Women Navy Blue Kurta
52880,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Printed Green Sari
45837,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012,Ethnic,Vishudh Women Magenta Kurta
59666,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multicoloured Evening Wear Sari
4922,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Gini and Jony Girl's Viona Pack of 3 Tee Infant Kidswear
18256,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011,Ethnic,Aneri Women Anrtara Multi Kurta
30864,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012,Ethnic,Fabindia Women Magenta Kurta
26901,Women,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012,Casual,Jealous 21 Women Printed Turquoise Blue Top
57996,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual,Latin Quarters Women Black Dress
11579,Women,Apparel,Topwear,Kurtas,Green,Summer,2011,Ethnic,W Women Printed Green Kurtas
46810,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Nike Women Yellow T-shirt
30890,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Fabindia Women Black Kantha Kurta
27229,Women,Apparel,Bottomwear,Capris,Green,Summer,2012,Casual,Doodle Kids Girl  Green Capris
3599,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Puma Deccan Chargers Women Jersey
7139,Women,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Scullers For Her Women Light Work Red Check Shirts
57962,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,Prafful Women Multi Coloured Sari
39121,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2012,Casual,Aneri Women Pink Leggings
43308,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,United Colors of Benetton Women Pink Shirt
25926,Women,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Femella Women Red T-shirt
52874,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Coloured Printed Sari
5804,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011,Casual,Jealous 21 Women's Blue Jegging
35986,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Flying Machine Women Cotton Purple T-shirt
12765,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Spykar Women Washed Black Jeans
54342,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012,Casual,BIBA OUTLET Women Blue Premium Cotton Leggings
23210,Women,Apparel,Topwear,Tops,Brown,Fall,2011,Ethnic,Aneri Women Sequin Brown Top
6472,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,ADIDAS Wmen's Free Soul White T-shirt
52889,Women,Apparel,Saree,Sarees,Blue,Fall,2012,Ethnic,FNF Blue Printed Sari
40570,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,W Women Blue Kurta
12133,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Aurelia Women Solid Green Kurtas
42643,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,W Women Brown Kurta
54726,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Shree Women Red Printed Kurta
50386,Women,Apparel,Bottomwear,Salwar and Dupatta,Turquoise Blue,Summer,2012,Ethnic,Vishudh Women Turquoise Blue Salwar and Dupatta
38832,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,Latin Quarters Women White & Pink Printed Dress
11584,Women,Apparel,Topwear,Kurtis,Grey,Summer,2011,Ethnic,W Women Printed Grey Kurtis
26908,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Jealous 21 Women Printed Blue Top
23446,Women,Apparel,Topwear,Kurtis,Red,Fall,2013,Ethnic,Satya Paul Women Red Kurti
27220,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Doodle Kids Girl Printed Purple Top
16567,Women,Apparel,Dress,Dresses,Red,Fall,2011,Casual,AND by Anita Dongre Women Printed Red Dresses
22752,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Printed Blue Kurta
20005,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,United Colors of Benetton Women Blue Printed Top
57157,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Elle Women White T-shirt
39128,Women,Apparel,Bottomwear,Leggings,Red,Fall,2012,Casual,Aneri Women Red Leggings
20237,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Wrangler Women Printed Blue T-shirt
37280,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Tantra Women Blue Facebook T-shirt
11570,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011,Ethnic,W Women Printed Purple Kurtas
27012,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual,Jealous 21 Women Navy Blue Capris
7302,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,UCB Women's Short Sleeve Blue Red T-shirt
36736,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Spykar Women Cult Pink T-shirt
32396,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Arrow Woman Blue Striped Shirt
13471,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,United Colors of Benetton Women Solid Blue Tunic
40584,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012,Ethnic,Aurelia Women Printed Yellow Kurta
26937,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Jealous 21 Women Printed White T-shirt
30852,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Fabindia Women Printed Beige Kurta
21920,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,BIBA Women Printed Green Kurta
11789,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011,Ethnic,Vishudh Women Pigment Print Pink Kurtas
54719,Women,Apparel,Topwear,Kurtas,Multi,Fall,2012,Ethnic,Shree Women Multicoloured Printed Kurta
6029,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,UCB Women's Basic Racerback Blue Top
21578,Women,Apparel,Topwear,Tshirts,Green,Winter,2012,Casual,Roxy Women Green Garden T-Shirt
30638,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012,Sports,Nike Women Tempo Black Shorts
42218,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Sepia Women Blue Printed Top
34298,Women,Apparel,Topwear,Dupatta,Khaki,Summer,2012,Ethnic,Fabindia Women Khaki Tussar Dupatta
18260,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Aneri Women Trisha Brown Kurta
48510,Women,Apparel,Topwear,Tops,Beige,Summer,2012,Casual,French Connection Women Beige & Blue Striped Top
54973,Women,Apparel,Dress,Dresses,Off White,Summer,2012,Casual,Femella Women Off White Dress
59650,Women,Apparel,Saree,Sarees,Red,Fall,2012,Ethnic,FNF Red Printed Evening Wear Sari
4914,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Gini and Jony Girl's Gloria White Peach Kidswear
11319,Women,Apparel,Bottomwear,Capris,Blue,Fall,2011,Casual,United Colors of Benetton Women Washed Blue Capris
33049,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Printed Blue Kurta
18294,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,Aneri Women N Jashn Purple Kurta
54987,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Femella Women Black Top
5832,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,ADIDAS Women's Who Was That Yellow T-shirt
50943,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011,Casual,Lee Womens Blue Maxi Fit Jeans
20208,Women,Apparel,Topwear,Jackets,Purple,Fall,2011,Casual,Wrangler Women Solid Purple Jacket
57954,Women,Apparel,Saree,Sarees,Olive,Fall,2012,Ethnic,Prafful Olive Green Georgette Printed Saree
57168,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012,Casual,Elle Women Teal T-shirt
39117,Women,Apparel,Bottomwear,Leggings,Green,Fall,2012,Casual,Aneri Women Green Leggings
43306,Women,Apparel,Topwear,Shirts,Black,Summer,2012,Casual,United Colors of Benetton Women Black Shirt
36503,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Folklore Women Green Kurta
25928,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Femella Women Yellow T-shirt
40583,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012,Ethnic,Aurelia Women Pink Printed Kurta
32391,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Arrow Woman Blue Shirt
12796,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Nike Women Grafitti Black T-shirt
35988,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Flying Machine Women Cotton Black T-shirt
43908,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012,Ethnic,W Women Printed Grey Kurta
37287,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Tantra Women Navy Blue Supermantra T-shirt
20230,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,Wrangler Women Fluro Grey Sweater
11577,Women,Apparel,Topwear,Kurtas,Cream,Summer,2011,Ethnic,W Women Printed Cream Kurtas
27015,Women,Apparel,Bottomwear,Jeans,White,Summer,2012,Casual,Jealous 21 Women White Jeans
46022,Women,Apparel,Topwear,Kurtis,White,Summer,2012,Ethnic,Fabindia Women White Printed Kurti
7305,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,UCB Women Racer Back Pink Top
27227,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,Doodle Kids Girl Printed White Dress
22755,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011,Ethnic,BIBA Women Solid Navy Blue Kurta
20002,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Top
57150,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White Top
11583,Women,Apparel,Topwear,Kurtas,White,Summer,2011,Ethnic,W Women Printed White Kurtas
22593,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011,Sports,Nike Women Purple T-shirt
23441,Women,Apparel,Topwear,Tunics,Blue,Fall,2011,Casual,Satya Paul Women Blue Printed Tunic
6223,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,UCB Women's Basic Round Black T-shirt
42644,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Alma Women Green Kurta
12134,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011,Ethnic,Aurelia Women Solid Pink and Yellow Kurtas
38835,Women,Apparel,Dress,Dresses,Grey,Summer,2012,Casual,Latin Quarters Women Grey & Olive Printed Dress
57998,Women,Apparel,Dress,Dresses,Blue,Fall,2012,Casual,Latin Quarters Women Blue Dress
